Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
ABC News,Japan Earthquake: before and after,http://www.abc.net.au/news/specials/japan-quake-2011/,,,,,Andrew Kesper,national,,,
ABC News,Pluto comes into focus,http://www.abc.net.au/news/2015-07-09/pluto-comes-into-focus/6566818,7/9/2015,"interactive presentation, timeline, video",,,"Ben Spraggon, Ash Kyd, Colin Gourlay",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Daily Star,"Liens and foreclosures, broken down by company",http://azstarnet.com/app/maps/foreclosures/,,interactive map,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Central,Yarnell Hill Fire: Remembering the fallen firefighters,http://www.azcentral.com/news/free/20130701yarnell-hill-fire-firefighters-names.html,7/2/2013,interactive feature,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
ProPublica,Buying Your Vote | How Dark Money Flows Through the Koch Network,http://projects.propublica.org/graphics/koch,2/14/2014,interactive graphic,,,"Al Shaw, Theodoric Meyer, Kim Barker",national,"Raphael.js, Sankey.js (https://gist.github.com/ashaw/9005614)",,
ProPublica,Temp Worker Regulations Around the World,http://projects.propublica.org/graphics/temps-around-the-world,2/24/2014,"interactive map, table",,,"Michael Grabell, Lena Groeger",national,,,
ProPublica,The Military is Leaving the Missing Behind,http://www.propublica.org/article/missing-in-action-us-military-slow-to-identify-service-members,3/6/2014,"interactive presentation, graphic",,,"Megan McCloskey, Sisi Wei, Lena Groeger",national,,,
ProPublica,Bud's Story from the Letters,http://projects.propublica.org/graphics/mia-letters,3/6/2014,"timeline, slide show",,,"Megan McCloskey, Sisi Wei",national,,,
ProPublica,School Segregation After Brown,http://projects.propublica.org/segregation-now/,5/1/2014,"database, interactive map, interactive graphic",,,"Jeff Larson, Nikole Hannah-Jones, Mike Tigas",national,,,
ProPublica,Treatment Tracker,https://projects.propublica.org/treatment/,5/15/2014,"interactive graphic, database",,,"Lena Groeger, Charles Ornstein, Ryann Grochowski Jones",national,,,
ProPublica,Where Do the Guns Traced in Your State Come From?,https://projects.propublica.org/graphics/atf-gun-traces,6/5/2014,interactive map,,,Eric Sagara,national,,,
ProPublica,Ambulances for Dialysis Patients on Rise,http://projects.propublica.org/graphics/ambulances,6/12/2014,interactive graphic,,,"Eric Sagara, Charles Ornstein",national,"D3.js, Isotope.js",,
ProPublica,The NSA Revelations All in One Chart,http://projects.propublica.org/nsa-grid/,6/30/2014,"interactive graphic, table",,,"Julia Angwin, Jeff Larson",national,,,
ProPublica,Ghosts of Greenwood,http://www.propublica.org/article/ghosts-of-greenwood,7/8/2014,"interactive presentation, graphic",,,,national,,,
ProPublica,A Disappearing Planet,http://projects.propublica.org/extinctions/,7/16/2014,"interactive feature, interactive graphic",,,"Lena Groeger, Sisi Wei",national,,,
ProPublica,Losing Ground,https://projects.propublica.org/louisiana/,8/28/2014,"interactive feature, interactive map, interactive graphic, timeline",,,"Al Shaw, Brian Jacobs",national,Simple Tiles,http://towcenter.org/sensors-and-journalism/sensors-and-journalism-propublica-satellites-and-the-shrinking-louisiana-coast/,
ProPublica,"In His Professional Twilight, a Son of Mississippi Considers His Legacy on Race",http://www.propublica.org/article/a-son-of-mississippi-considers-his-legacy-on-race,9/3/2014,interactive presentation,,,,national,,,
ProPublica,This Alabama Judge Has Figured Out How to Dismantle Roe v. Wade,http://www.propublica.org/article/this-alabama-judge-has-figured-out-how-to-dismantle-roe-v-wade,10/10/2014,interactive presentation,,,,national,,,
ProPublica,The Personhood Movement,http://www.propublica.org/article/the-personhood-movement-timeline,10/10/2014,timeline,,,,national,,,
ProPublica,The Red Cross’ Secret Disaster,http://s3.amazonaws.com/propublica/redcross/the-red-cross-secret-disaster.html,10/29/2014,"interactive presentation, documents, audio",,,,national,,,
ProPublica,10 Disturbing Things ProPublica/NPR Learned Investigating the Red Cross’ Sandy Relief Efforts,http://www.propublica.org/article/disturbing-things-about-the-red-crosss-sandy-relief-efforts,10/30/2014,"feature, static graphic, illustration",,,,national,,,
ProPublica,The Best Secure Messaging Tools,https://projects.propublica.org/graphics/privacy-tools,11/4/2014,table,,,,national,,,
ProPublica,Firestone and the Warlord,https://www.propublica.org/article/firestone-and-the-warlord-intro,11/18/2014,"interactive presentation, timeline, video, illustration, static map, interactive map, documents",,,,national,,,
ProPublica,Will My Obamacare Health Plan Costs Go Up?,https://projects.propublica.org/aca-enrollment,12/4/2014,,,,"Lena Groeger, Charles Ornstein, Yue Qiu",national,,,
ProPublica,Losing Ground | Louisiana’s Moon Shot,http://projects.propublica.org/larestoration/,12/8/2014,"interactive presentation, interactive map, static graphic, static map",,,"Al Shaw, Brian Jacobs, Jeff Larson",national,Simple Tiles,https://source.opennews.org/en-US/articles/reporting-youngest-island-earth/,
ProPublica,Inside the Firewall: Tracking the News That China Blocks,https://projects.propublica.org/firewall/,12/17/2014,interactive graphic,,,"Sisi Wei, Lena Groeger, Mike Tigas, Yue Qiu",national,,,
ProPublica,"Over 1,100 Health Data Breaches, but Few Fines",https://projects.propublica.org/graphics/healthcare-data-breaches,2/27/2015,interactive graphic,,,"Sisi Wei, Charles Ornstein",national,,,
ProPublica,The Demolition of Workers’ Comp,http://www.propublica.org/article/the-demolition-of-workers-compensation,3/4/2015,"interactive presentation, interactive graphic, static graphic, time series",,,"Michael Grabell, Sisi Wei, Yue Qiu",national,,,
ProPublica,‘I Try to Forget’,http://www.propublica.org/article/photos-living-through-california-workers-comp-cuts,3/4/2015,"static feature, photo gallery",,,,national,,,
ProPublica,Workers’ Comp Benefits: How Much is a Limb Worth?,http://projects.propublica.org/graphics/workers-compensation-benefits-by-limb,3/4/2015,interactive graphic,,,"Lena Groeger, Michael Grabell",national,,,
ProPublica,Workers' Compensation Reforms by State,http://projects.propublica.org/graphics/workers-comp-reform-by-state,3/4/2015,interactive graphic,,,"Yue Qiu, Michael Grabell",national,,,
ProPublica,G.I. Dough | Money as a Weapons System,https://projects.propublica.org/cerp/,5/15/2015,"database, illustration, document",,,"Megan McCloskey, Mike Tigas, Ryann Grochowski Jones, Sisi Wei, Jeff Larson, Ingrid Burrington",national,,,
ProPublica,G.I. Dough | Boondoggle HQ,https://projects.propublica.org/graphics/boondoggle,5/20/2015,"interactive presentation, interactive graphic, static graphic, annotation, document, video, timeline",,,Mike Tigas,national,,,
ProPublica,Cruise Control,https://projects.propublica.org/cruises#section5,5/21/2015,"interactive feature, illustration, news application, interactive graphic, static graphic",,,Lena Groeger,national,,,
ProPublica,Killing the Colorado | Holy Crop: How Arizona Cotton Is Fueling the West's Water Crisis,https://projects.propublica.org/killing-the-colorado/story/arizona-cotton-drought-crisis,5/27/2015,"interactive presentation, static map",,,,national,,,
ProPublica,Killing the Colorado | Explore the Robot River,https://projects.propublica.org/killing-the-colorado/explore-the-river,5/27/2015,interactive map,,,"Abrahm Lustgarten, Al Shaw, Jeff Larson, Amanda Zamora, Lauren Kirchner, John Grimwade",national,Landsat 8,,
ProPublica,Las Vegas City Limits: A Boom Town’s Growing Water Woes,https://projects.propublica.org/las-vegas-growth-map/,6/2/2015,"interactive map, timeline, illustration, static map",,,"Al Shaw, Abrahm Lustgarten, Jeff Larson and Naveena Sadasivam, Haisam Hussein",national,Landsat 8,,
ProPublica,Surgeon Scorecard,https://projects.propublica.org/surgeons/,7/14/2015,"database, illustration",,,"Sisi Wei, Olga Pierce, Marshall Allen, Mike Tigas, Al Shaw, Lena Groeger, Annie Waldman, Ryann Grochowski Jones, Jonathan Stray, Cecilia Reyes, Tobin Asher, Mariana Barbosa",national,,,
ProPublica,Debt by Degrees: Which Colleges Help Poor Students Most?,https://projects.propublica.org/colleges/,9/12/2015,"database, static graphic",,,"Sisi Wei, Annie Waldman, Al Shaw, Ryann Grochowski Jones",national,,,
ProPublica,The Color of Debt: How Collection Suits Squeeze Black Neighborhoods,https://www.propublica.org/article/debt-collection-lawsuits-squeeze-black-neighborhoods,10/8/2015,"interactive presentation, interactive map, static graphic, interactive feature",,,"Hannah Birch, Emily Martinez",national,,,
ProPublica,The Color of Debt: The Black Neighborhoods Where Collection Suits Hit Hardest,https://projects.propublica.org/garnishments/,10/8/2015,"interactive map, video",,,"Al Shaw, Annie Waldman, Paul Kiel, Amanda Zamora, Alison Benjamin",national,,,
ProPublica,"Personal Explanations: When Members of Congress Miss Votes, and Why",https://projects.propublica.org/explanations/,11/10/2015,"interactive feature, static graphic, database",,,"Derek Willis, Cecilia Reyes, Tobin Asher",national,,,
ProPublica,An Unbelievable Story of Rape,https://www.themarshallproject.org/2015/12/16/an-unbelievable-story-of-rape,12/16/2015,"interactive presentation, illustration, audio",,,"Rob Weychert, David Sleight, Wesley Allsbrook",national,,,in partnership with The Marshall Project
ProPublica,The Making of a Narco-Terrorist,http://projects.propublica.org/graphics/narco,12/15/2015,"interactive feature, illustration",,,"Susie Cagle, Lena Groeger",national,,,
ProPublica,We Blew $17 Billion in Afghanistan. How Would You Have Spent It?,https://projects.propublica.org/graphics/afghan,12/17/2015,"interactive feature, static graphic, poll, illustration",,,"Megan McCloskey, Tobin Asher, Lena Groeger, Sisi Wei, Christine Lee",national,,,
ProPublica,HIPAA Helper: Who is Revealing Your Private Medical Information?,https://projects.propublica.org/hipaa/,12/29/2015,database,,,"Charles Ornstein, Annie Waldman, Mike Tigas, Elizabeth Lucas, Cecilia Reyes",national,,,
ProPublica,"The NYPD Is Kicking People Out of Their Homes, Even If They Haven’t Committed a Crime",https://www.propublica.org/article/nypd-nuisance-abatement-evictions,2/4/2016,"interactive presentation, interactive map, table, timeline",,,"Hannah Birch, Rob Weychert, David Sleight",national,,,
ProPublica,Hell and High Water,https://projects.propublica.org/houston/,3/3/2016,interactive map,,,"Al Shaw, Jeff Larson, Ryan Murphy, Sisi Wei, Jeremy W. Goldsmith",national,,https://www.propublica.org/nerds/item/how-we-made-hell-and-high-water,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Quartz,Has the US gone off the fiscal cliff?,http://hastheusgoneoffthefiscalcliff.com/,,"landing page, interactive presentation",,,,national,Google Spreadsheets,,
Quartz,Check your US tax rate for 2012—and every year since 1913,http://qz.com/37639/check-your-us-tax-rate-for-2012-and-every-year-since-1913/,12/19/2012,interactive graphic,,,Ritchie S. King,national,,,
Quartz,Is your job at risk from robot labor? Check this handy interactive,http://qz.com/202312/is-your-job-at-risk-from-robot-labor-check-this-handy-interactive/,4/29/2014,interactive graphic,,,Nikhil Sonnad,national,,,
Quartz,Explore Google’s next headquarters,http://data.qz.com/2013/explore-googles-next-headquarters/#,2/26/2013,"interactive map, illustration",,,"Ritchie S. King, David Yanofsky",national,,,
Quartz,Bitcoin Dashboard,http://data.qz.com/bitcoin/,,,,,Ritchie S. King,national,,,
Quartz,Mapping Chinese food scandals on new art from Ai Weiwei,http://qz.com/88562/mapping-chinese-food-scandals-on-new-art-from-ai-weiwei/,5/29/2013,interactive feature,,,"Gwynn Guilford, Ritchie S. King, Herman Wong",national,,,
Quartz,China is the new economic superpower in the eyes of the world,http://qz.com/31208/china-is-the-new-economic-superpower-in-the-eyes-of-the-world/,11/28/2012,"interactive graphic, timeline",,,"Ritchie S. King, David Yanofsky",national,,,
Quartz,This is every active satellite orbiting earth,http://qz.com/296941/interactive-graphic-every-active-satellite-orbiting-earth/,2014,interactive graphic,,,"David Yanofsky, Tim Fernholz",national,,,
Quartz,The dude map: How Americans refer to their bros,http://qz.com/316906/the-dude-map-how-american-men-refer-to-their-bros/,12/23/2014,interactive map,,,Nikhil Sonnad,national,,,
Quartz,"A story of drinkers, genocide and unborn girls",http://qz.com/335183/heres-why-men-on-earth-outnumber-women-by-60-million/,1/28/2015,interactive map,,,David Bauer,national,,,
Quartz,All the ways America has chosen to execute people since 1776,http://qz.com/346332/all-the-ways-america-has-chosen-to-execute-people-since-1776/,2/22/2015,interactive graphic,,,,national,,,
Quartz,How to time your flights to get the cheapest fare from the US,http://qz.com/463955/how-to-time-your-flights-to-get-the-cheapest-fare-from-the-us/,7/28/2015,"interactive feature, static map",,,David Yanofsky,national,,,
Quartz,How brand-new words are spreading across America,http://qz.com/465820/how-brand-new-words-are-spreading-across-america/,7/29/2015,"interactive map, time series",,,Nikhil Sonnad,national,,,
Quartz,Should you go to graduate school? Yes. Maybe. Definitely not,http://qz.com/482462/not-only-is-it-not-worth-it-to-get-a-masters-degree-in-fine-arts-and-humanities-you-may-actually-see-your-lifetime-earnings-drop/,8/20/2015,"interactive graphic, static graphic",,,,national,,,
Quartz,Watch how a presidential motorcade can double a neighborhood’s traffic in an instant,http://qz.com/489989/watch-how-a-presidential-motorcade-can-double-a-neighborhoods-traffic-in-an-instant/,9/4/2015,"interactive map, static map, time series, static graphic",,,David Yanofsky,national,,,
Quartz,How much daylight does daylight saving time save?,http://qz.com/537672/how-daylight-saving-affects-how-much-sun-you-see-each-year/,10/30/2015,"interactive graphic, crowd source",,,Keith Collins,national,,,
Quartz,Gift Guide,http://qz.com/gift-guide/,2015,interactive feature,,,"Jasu Hu, Elan Kiderman, Joe Chagan, Yitz Jordan, Molly Rubin, Loubna Mrie",national,,,
Quartz,"Every shot from every “Star Wars: The Force Awakens” trailer, logged and charted",http://qz.com/551572/every-shot-from-every-star-wars-the-force-awakens-trailer-logged-and-charted/,12/4/2015,interactive graphic,,,"David Yanofsky, Adam Freelander, Mike Murphy",national,,,
Quartz,See for yourself where carbon emissions are coming from now and in the future,http://qz.com/566609/see-for-yourself-where-carbon-emissions-are-coming-from-now-and-in-the-future/,12/7/2015,interactive graphic,,,"Cassie Werber, Keith Collins",national,,,
Quartz,Why infectious bacteria are winning,http://qz.com/576057/why-infectious-bacteria-are-winning/,12/22/2015,"interactive feature, interactive graphic",,,Keith Collins,national,,,
Quartz,The injuries most likely to land you in an emergency room in America,http://qz.com/609255/the-injuries-most-likely-to-land-you-in-an-emergency-room-in-america/,2/4/2016,"interactive graphic, static graphic",,,Keith Collins,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Rocky Mountain News,The Crossing,http://thecrossingstory.com/chapters/index.html,2007,"interactive feature, landing page, video",,,,national,,,independently preserved and presented
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
The Sacramento Bee,CrimeMapper: See Sacramento-area crimes,http://www.sacbee.com/crimemapper/,2013,interactive map,,,Marc Matteo ,national,Google Maps,,
The Sacramento Bee,Sacramento Arrest Log,http://www.sacbee.com/arrestlogs/,2013,database,,,,national,,,
The Sacramento Bee,State Worker Salary Search,http://www.sacbee.com/statepay/#req=employee%2Ftop%2Fyear%3D2013,2014,database,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
San Francisco Chronicle,Even Odds,http://www.sfchronicle.com/local/bayarea/item/Even-Odds-Part-1-22785.php,8/4/2013,"interactive presentation, video, graphic, slideshow",,,,national,,,
San Francisco Chronicle,The Airbnb effect,http://www.sfchronicle.com/airbnb-impact-san-francisco-2015/#1,7/12/2015,"interactive presentation, interactive map, static graphic",,,"Michael Grant, Aaron Williams, Maegan Clawges, John Blanchard",national,,https://source.opennews.org/en-US/articles/rethinking-building-blocks-chronicle-interactive/,
San Francisco Chronicle,Sharp downturn in use of force at Oakland Police Department,http://www.sfchronicle.com/bayarea/article/Sharp-downturn-in-use-of-force-at-Oakland-Police-6481637.php?t=d32a02fc887d4f3860&cmpid=twitter-premium,9/2/2015,"interactive graphic, time series",,,"Aaron Williams, Michael Grant, Maegan Clawges",national,,,
San Francisco Chronicle,Last Men Standing,http://projects.sfchronicle.com/2016/living-with-aids/,2016,"interactive feature, video, static graphic",,,"Michael Grant, Lucio Villa, Aaron Williams, Lucio Villa",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Seattle Times,Methadone and the politics of pain,http://seattletimes.nwsource.com/flatpages/specialreports/methadone/methadoneandthepoliticsofpain.html,,,,,,national,,,
Seattle Times,The Great Recession's toll: Tallying the impact in the Northwest,http://seattletimes.nwsource.com/flatpages/local/recessionpackage.html,,,,,,national,,,
Seattle Times,Times Watch,http://seattletimes.nwsource.com/flatpages/businesstechnology/timeswatch2010.html,,,,,,national,,,
Seattle Times,Q3 2011 Northwest stock results,http://seattletimes.nwsource.com/flatpages/businesstechnology/q32011nwstockresults.html,,database,,,,national,,,
Seattle Times,Is your bank getting stronger or weaker?,http://seattletimes.nwsource.com/flatpages/businesstechnology/bankhealth19_interactive.html,12/1/2011,,,,Sanjay Bhatt and Amanda Raymond,national,,,
Seattle Times,2010 rankings and financial data for Best of the Northwest companies,http://seattletimes.nwsource.com/flatpages/businesstechnology/2010nwcompaniesfinancials.html,6/17/2011,,,,Gary Dougherty and Justin Mayo,national,,,
Seattle Times,2010 Northwest stock results,http://seattletimes.nwsource.com/flatpages/businesstechnology/2010northweststockresults.html,11/23/2011,database,,,,national,,,
Seattle Times,2010 CEO pay data for 125 Northwest companies,http://seattletimes.nwsource.com/flatpages/businesstechnology/ceopay2010caspiodatabase.html,11/23/2011,database,,,,national,Caspio,,
Seattle Times,Bank failures in 2010,http://seattletimes.nwsource.com/flatpages/businesstechnology/interactivebankfailuresin2010.html,12/31/2010,,,,Sanjay Bhatt and Amanda Raymond,national,,,
Seattle Times,Which industry had the most worker injury claims?,http://seattletimes.nwsource.com/flatpages/businesstechnology/workerscompensationclaims.html,10/20/2010,,,,Sanjay Bhatt and Amanda Raymond,national,,,
Seattle Times,Larger servicers slow to modify loans in federal program,http://seattletimes.nwsource.com/flatpages/businesstechnology/loanmodification.html,9/13/2010,,,,Sanjay Bhatt,national,,,
Seattle Times,2009 CEO Pay data for 127 Pacific NW companies,http://seattletimes.nwsource.com/flatpages/businesstechnology/ceopaycaspiodatabase.html,9/14/2010,database,,,,national,Caspio,,
Seattle Times,Layoff Ledger,http://seattletimes.nwsource.com/flatpages/businesstechnology/layoffledger.html,2/4/2009,database,,,,national,Caspio,,
Seattle Times,How Boeing's commercial aircraft have evolved,http://seattletimes.nwsource.com/flatpages/businesstechnology/boeingdreamlinertimeline.html,9/14/2010,timeline,,,Mark Nowlin,national,,,
Seattle Times,Explore financials for Best of the Northwest companies,http://seattletimes.nwsource.com/flatpages/businesstechnology/topcompanies2.html,6/12/2010,,,,Justin Mayo,national,,,
Seattle Times,Census 2010: Explore how the region has changed since 2000,http://seattletimes.nwsource.com/html/census2010/,1/11/2012,interactive map,,,Amanda Raymond,national,,,
Seattle Times,Census 2010: Census numbers on same-sex couples in Seattle,http://seattletimes.nwsource.com/flatpages/local/2010censussamesexcouples.html,8/5/2011,interactive map,,,Justin Mayo and Amanda Raymond,national,,,
Seattle Times,Census 2010: Population growth and decline in Puget Sound,http://seattletimes.nwsource.com/flatpages/local/censustableau.html,12/1/2011,,,,Cheryl Phillips,national,,,
Seattle Times,"Seattle bicycle accidents, 2007-2011",http://seattletimes.nwsource.com/flatpages/local/bicyclecollisionsinseattle.html,2/18/2012,,,,Justin Mayo,national,,,
Seattle Times,Are you a crazy driver?,http://seattletimes.nwsource.com/multimedia/news/living/crazydrivers/,,quiz,,,,national,,,
Seattle Times,Your guide to riding light rail,http://seattletimes.nwsource.com/flatpages/local/lightrailinteractive.html,9/14/2010,,,,"Mark Nowlin, Will Bassin and T.J. Ortenzi",national,,,
Seattle Times,Search for your IRS refund,http://seattletimes.nwsource.com/flatpages/businesstechnology/irsrebates.html,11/20/2010,database,,,,national,Caspio,,
Seattle Times,King County restaurant inspections,http://seattletimes.nwsource.com/flatpages/local/kingcountyrestaurantinspections.html,9/14/2010,database,,,,national,Caspio,,
